,airportcode,airportcodecopy,airport,city,country,lat,long,currencycode,toeuro,fromeuro
3232,LSA,LSA,Losuia Airport,Losuia,Papua New Guinea,-8.50582,151.08100000000002,PGK,0.3675,2.8817
3233,LNV,LNV,Londolovit Airport,Londolovit,Papua New Guinea,-3.0436099999999997,152.629,PGK,0.3675,2.8817
3234,LMY,LMY,Lake Murray Airport,Lake Murray,Papua New Guinea,-7.00992,141.494,PGK,0.3675,2.8817
3235,KUY,KUY,Kamusi Airport,Kamusi,Papua New Guinea,-7.42035,143.122,PGK,0.3675,2.8817
3236,KKD,KKD,Kokoda Airport,Kokoda,Papua New Guinea,-8.88468,147.731,PGK,0.3675,2.8817
3237,KDR,KDR,Kandrian Airport,Kandrian,Papua New Guinea,-6.183,149.533,PGK,0.3675,2.8817
3238,JAQ,JAQ,Jacquinot Bay Airport,Jacquinot Bay,Papua New Guinea,-5.6525,151.507,PGK,0.3675,2.8817
3239,IIS,IIS,Nissan Island Airport,Nissan Island,Papua New Guinea,-4.49972,154.226,PGK,0.3675,2.8817
3240,IHU,IHU,Ihu Airport,Ihu,Papua New Guinea,-7.89756,145.39600000000002,PGK,0.3675,2.8817
3241,GMI,GMI,Gasmata Island Airport,Gasmata Island,Papua New Guinea,-6.27111,150.33100000000002,PGK,0.3675,2.8817
3242,ATP,ATP,Tadji Airport,Aitape,Papua New Guinea,-3.18985,142.43,PGK,0.3675,2.8817
3243,WBM,WBM,Wapenamanda Airport,Wapenamanda,Papua New Guinea,-5.6433,143.895,PGK,0.3675,2.8817
3244,VAI,VAI,Vanimo Airport,Vanimo,Papua New Guinea,-2.6971700000000003,141.30200000000002,PGK,0.3675,2.8817
3245,RAB,RAB,Tokua Airport,Tokua,Papua New Guinea,-4.34046,152.38,PGK,0.3675,2.8817
3246,TBG,TBG,Tabubil Airport,Tabubil,Papua New Guinea,-5.27861,141.226,PGK,0.3675,2.8817
3247,TIZ,TIZ,Tari Airport,Tari,Papua New Guinea,-5.845,142.94799999999998,PGK,0.3675,2.8817
3248,MIS,MIS,Misima Island Airport,Misima Island,Papua New Guinea,-10.6892,152.838,PGK,0.3675,2.8817
3249,MXH,MXH,Moro Airport,Moro,Papua New Guinea,-6.36333,143.238,PGK,0.3675,2.8817
3250,MAS,MAS,Momote Airport,Momote,Papua New Guinea,-2.06189,147.424,PGK,0.3675,2.8817
3251,MDU,MDU,Mendi Airport,Mendi,Papua New Guinea,-6.14774,143.657,PGK,0.3675,2.8817
3252,KVG,KVG,Kavieng Airport,Kavieng,Papua New Guinea,-2.5794,150.808,PGK,0.3675,2.8817
3253,KMA,KMA,Kerema Airport,Kerema,Papua New Guinea,-7.963610000000001,145.77100000000002,PGK,0.3675,2.8817
3254,KRI,KRI,Kikori Airport,Kikori,Papua New Guinea,-7.42438,144.25,PGK,0.3675,2.8817
3255,UNG,UNG,Kiunga Airport,Kiunga,Papua New Guinea,-6.12571,141.282,PGK,0.3675,2.8817
3256,HKN,HKN,Kimbe Airport,Hoskins,Papua New Guinea,-5.4621699999999995,150.405,PGK,0.3675,2.8817
3257,PNP,PNP,Girua Airport,Girua,Papua New Guinea,-8.80454,148.309,PGK,0.3675,2.8817
3258,GUR,GUR,Gurney Airport,Gurney,Papua New Guinea,-10.3115,150.334,PGK,0.3675,2.8817
3259,DAU,DAU,Daru Airport,Daru,Papua New Guinea,-9.08676,143.208,PGK,0.3675,2.8817
3260,CMU,CMU,Chimbu Airport,Kundiawa,Papua New Guinea,-6.024290000000001,144.971,PGK,0.3675,2.8817
3261,BUA,BUA,Buka Airport,Buka Island,Papua New Guinea,-5.42232,154.673,PGK,0.3675,2.8817
3262,FNE,FNE,Fane Airport,Fane,Papua New Guinea,-8.55,147.083,PGK,0.3675,2.8817
3263,ITK,ITK,Itokama Airport,Itokama,Papua New Guinea,-9.2,148.25,PGK,0.3675,2.8817
3264,ONB,ONB,Ononge Airport,Ononge,Papua New Guinea,-8.583,147.2,PGK,0.3675,2.8817
3265,TPI,TPI,Tapini Airport,Tapini,Papua New Guinea,-8.35,146.983,PGK,0.3675,2.8817
3266,AGL,AGL,Wanigela Airport,Wanigela,Papua New Guinea,-9.333,149.15,PGK,0.3675,2.8817
3267,WTP,WTP,Woitape Airport,Woitape,Papua New Guinea,-8.533,147.25,PGK,0.3675,2.8817
3268,AWB,AWB,Awaba Airport,Awaba,Papua New Guinea,-8.014,142.75,PGK,0.3675,2.8817
3269,TFM,TFM,Telefomin Airport,Telefomin,Papua New Guinea,-5.117,141.63299999999998,PGK,0.3675,2.8817
3270,BOT,BOT,Bosset Airport,Bosset,Papua New Guinea,-7.240833,141.092333,PGK,0.3675,2.8817
3271,AIE,AIE,Aiome,Aiome,Papua New Guinea,-5.8,144.44,PGK,0.3675,2.8817
3272,SIM,SIM,Simbai,Simbai,Papua New Guinea,-4.0,144.0,PGK,0.3675,2.8817
3273,AUJ,AUJ,Ambunti,Ambunti,Papua New Guinea,-4.15,142.51,PGK,0.3675,2.8817
3274,EIA,EIA,Popondetta,Popondetta,Papua New Guinea,-8.199999809,147.8500061,PGK,0.3675,2.8817
3275,MNL,MNL,Ninoy Aquino Intl,Manila,Philippines,14.508647,121.019581,PHP,0.02139,46.8576
3276,CBO,CBO,Cotabato,Cotabato,Philippines,7.165242,124.20961899999999,PHP,0.02139,46.8576
3277,CGY,CGY,Cagayan De Oro,Ladag,Philippines,8.415619,124.61121899999999,PHP,0.02139,46.8576
3278,PAG,PAG,Pagadian,Pagadian,Philippines,7.827197,123.458294,PHP,0.02139,46.8576
3279,ZAM,ZAM,Zamboanga Intl,Zamboanga,Philippines,6.9224190000000005,122.059633,PHP,0.02139,46.8576
3280,BAG,BAG,Baguio,Baguio,Philippines,16.375103,120.61963600000001,PHP,0.02139,46.8576
3281,TAC,TAC,Daniel Z Romualdez,Tacloban,Philippines,11.227628,125.027758,PHP,0.02139,46.8576
3282,BCD,BCD,Bacolod,Bacolod,Philippines,10.642511,122.929617,PHP,0.02139,46.8576
3283,DGT,DGT,Dumaguete,Dumaguete,Philippines,9.333714,123.300472,PHP,0.02139,46.8576
3284,ILO,ILO,Iloilo,Iloilo,Philippines,10.713044,122.54529699999999,PHP,0.02139,46.8576
3285,KLO,KLO,Kalibo,Kalibo,Philippines,11.679431,122.376294,PHP,0.02139,46.8576
3286,PPS,PPS,Puerto Princesa,Puerto Princesa,Philippines,9.742119,118.75873100000001,PHP,0.02139,46.8576
3287,SJI,SJI,Antique,San Jose,Philippines,10.766044,121.93343899999999,PHP,0.02139,46.8576
3288,TAG,TAG,Tagbilaran,Tagbilaran,Philippines,9.66408056,123.853247,PHP,0.02139,46.8576
3289,MPH,MPH,Godofredo P,Caticlan,Philippines,11.9214999,121.95299999999999,PHP,0.02139,46.8576
3290,DVO,DVO,Francisco Bangoy International,Davao,Philippines,7.125522,125.645778,PHP,0.02139,46.8576
3291,CRK,CRK,Diosdado Macapagal International,Angeles City,Philippines,15.185832999999999,120.560278,PHP,0.02139,46.8576
3292,USU,USU,Busuanga,Busuanga,Philippines,12.121458,120.100031,PHP,0.02139,46.8576
3293,BXU,BXU,Butuan,Butuan,Philippines,8.951322,125.477972,PHP,0.02139,46.8576
3294,DPL,DPL,Dipolog,Dipolog,Philippines,8.601261000000001,123.33448100000001,PHP,0.02139,46.8576
3295,LAO,LAO,Laoag Intl,Laoag,Philippines,18.178092000000003,120.531522,PHP,0.02139,46.8576
3296,LGP,LGP,Legazpi,Legazpi,Philippines,13.157064000000002,123.746247,PHP,0.02139,46.8576
3297,OZC,OZC,Ozamis,Ozamis,Philippines,8.178508,123.84173100000001,PHP,0.02139,46.8576
3298,CEB,CEB,Mactan Cebu Intl,Cebu,Philippines,10.307542,123.97943899999999,PHP,0.02139,46.8576
3299,MBT,MBT,Masbate Airport,Masbate,Philippines,12.3694,123.62899999999999,PHP,0.02139,46.8576
3300,CRM,CRM,Catarman National Airport,Catarman,Philippines,12.502417,124.635778,PHP,0.02139,46.8576
3301,JOL,JOL,Jolo Airport,Jolo,Philippines,6.053669999999999,121.01100000000001,PHP,0.02139,46.8576
3302,CGM,CGM,Camiguin Airport,Camiguin,Philippines,9.25352,124.70700000000001,PHP,0.02139,46.8576
3303,CYU,CYU,Cuyo Airport,Cuyo,Philippines,10.8581,121.069,PHP,0.02139,46.8576
3304,ENI,ENI,El Nido Airport,El Nido,Philippines,11.202,119.417,PHP,0.02139,46.8576
3305,RXS,RXS,Roxas Airport,Roxas City,Philippines,11.597669,122.75166899999999,PHP,0.02139,46.8576
3306,CYP,CYP,Calbayog Airport,Calbayog City,Philippines,12.072706,124.545092,PHP,0.02139,46.8576
3307,VRC,VRC,Virac Airport,Virac,Philippines,13.576439,124.20567199999999,PHP,0.02139,46.8576
3308,TUG,TUG,Tuguegarao Airport,Tuguegarao,Philippines,17.638310999999998,121.73061399999999,PHP,0.02139,46.8576
3309,SFE,SFE,San Fernando Airport,San Fernando,Philippines,16.595589,120.303219,PHP,0.02139,46.8576
3310,BSO,BSO,Basco Airport,Basco,Philippines,20.451322,121.979883,PHP,0.02139,46.8576
3311,WNP,WNP,Naga Airport,Naga,Philippines,13.584886,123.27023899999999,PHP,0.02139,46.8576
3312,TDG,TDG,Tandag Airport,Tandag,Philippines,9.07211,126.171,PHP,0.02139,46.8576
3313,SUG,SUG,Surigao Airport,Sangley Point,Philippines,9.757567,125.47932800000001,PHP,0.02139,46.8576
3314,SGS,SGS,Sanga Sanga Airport,Sanga Sanga,Philippines,5.04699,119.743,PHP,0.02139,46.8576
3315,GES,GES,General Santos International Airport,General Santos City,Philippines,6.106439,125.2353,PHP,0.02139,46.8576
3316,SFS,SFS,Subic Bay International Airport,Olongapo City,Philippines,14.7944,120.271,PHP,0.02139,46.8576
3317,MRQ,MRQ,Marinduque Airport,Gasan,Philippines,13.360967,121.82558300000001,PHP,0.02139,46.8576
3318,TBH,TBH,Romblon Airport,Romblon,Philippines,12.311,122.085,PHP,0.02139,46.8576
3319,CYZ,CYZ,Cauayan Airport,Cauayan,Philippines,16.929861,121.75303600000001,PHP,0.02139,46.8576
3320,OMC,OMC,Ormoc Airport,Ormoc City,Philippines,11.057997,124.565322,PHP,0.02139,46.8576
3321,BPR,BPR,Borongan Airport,Borongan,Philippines,11.674167,125.47861100000001,PHP,0.02139,46.8576
3322,LBX,LBX,Lubang Community Airport,Lubang,Philippines,13.855832999999999,121.105833,PHP,0.02139,46.8576
3323,RZP,RZP,Taytay Sandoval,Taytay,Philippines,11.05167,119.5183,PHP,0.02139,46.8576
3324,LYP,LYP,Faisalabad Intl,Faisalabad,Pakistan,31.365014000000002,72.994842,PKR,0.009403,108.73
3325,GWD,GWD,Gwadar,Gwadar,Pakistan,25.233307999999997,62.329494,PKR,0.009403,108.73
3326,GIL,GIL,Gilgit,Gilgit,Pakistan,35.918786,74.33364399999999,PKR,0.009403,108.73
3327,KHI,KHI,Jinnah Intl,Karachi,Pakistan,24.906547,67.160797,PKR,0.009403,108.73
3328,LHE,LHE,Allama Iqbal Intl,Lahore,Pakistan,31.521564,74.403594,PKR,0.009403,108.73
3329,MFG,MFG,Muzaffarabad,Muzaffarabad,Pakistan,34.339022,73.508639,PKR,0.009403,108.73
3330,MJD,MJD,Moenjodaro,Moenjodaro,Pakistan,27.335156,68.14305300000001,PKR,0.009403,108.73
3331,MUX,MUX,Multan Intl,Multan,Pakistan,30.203221999999997,71.419111,PKR,0.009403,108.73
3332,WNS,WNS,Nawabshah,Nawabshah,Pakistan,26.219441999999997,68.39005300000001,PKR,0.009403,108.73
3333,PJG,PJG,Panjgur,Panjgur,Pakistan,26.954546999999998,64.132517,PKR,0.009403,108.73
3334,PSI,PSI,Pasni,Pasni,Pakistan,25.290487,63.345082999999995,PKR,0.009403,108.73
3335,PEW,PEW,Peshawar Intl,Peshawar,Pakistan,33.993911,71.514581,PKR,0.009403,108.73
3336,UET,UET,Quetta,Quetta,Pakistan,30.251369,66.937764,PKR,0.009403,108.73
3337,RYK,RYK,Sheikh Zayed,Rahim Yar Khan,Pakistan,28.3839,70.279572,PKR,0.009403,108.73
3338,ISB,ISB,Chaklala,Islamabad,Pakistan,33.616653,73.099233,PKR,0.009403,108.73
3339,RAZ,RAZ,Rawalakot,Rawala Kot,Pakistan,33.849658000000005,73.798147,PKR,0.009403,108.73
3340,SKZ,SKZ,Sukkur,Sukkur,Pakistan,27.721989,68.79168299999999,PKR,0.009403,108.73
3341,SDT,SDT,Saidu Sharif,Saidu Sharif,Pakistan,34.813556,72.352814,PKR,0.009403,108.73
3342,SUL,SUL,Sui,Sui,Pakistan,28.645142,69.176917,PKR,0.009403,108.73
3343,BDN,BDN,Talhar,Talhar,Pakistan,24.841519,68.838408,PKR,0.009403,108.73
3344,PZH,PZH,Zhob,Zhob,Pakistan,31.358381,69.463606,PKR,0.009403,108.73
3345,TUK,TUK,Turbat International Airport,Turbat,Pakistan,25.986369,63.030167000000006,PKR,0.009403,108.73
3346,SYW,SYW,Sehwan Sharif Airport,Sehwan Sharif,Pakistan,26.4731,67.7172,PKR,0.009403,108.73
3347,KDU,KDU,Skardu Airport,Skardu,Pakistan,35.335508000000004,75.536047,PKR,0.009403,108.73
3348,PAJ,PAJ,Parachinar Airport,Parachinar,Pakistan,33.9021,70.0716,PKR,0.009403,108.73
3349,ORW,ORW,Ormara Airport,Ormara Raik,Pakistan,25.2747,64.586,PKR,0.009403,108.73
3350,KDD,KDD,Khuzdar Airport,Khuzdar,Pakistan,27.7906,66.6473,PKR,0.009403,108.73
3351,HDD,HDD,Hyderabad Airport,Hyderabad,Pakistan,25.3181,68.3661,PKR,0.009403,108.73
3352,JIW,JIW,Jiwani Airport,Jiwani,Pakistan,25.0678,61.8054,PKR,0.009403,108.73
3353,DSK,DSK,Dera Ismael Khan Airport,Dera Ismael Khan,Pakistan,31.909421999999996,70.89663900000001,PKR,0.009403,108.73
3354,DEA,DEA,Dera Ghazi Khan Airport,Dera Ghazi Khan,Pakistan,29.961011,70.485925,PKR,0.009403,108.73
3355,DBA,DBA,Dalbandin Airport,Dalbandin,Pakistan,28.8783,64.3998,PKR,0.009403,108.73
3356,CJL,CJL,Chitral Airport,Chitral,Pakistan,35.886592,71.800578,PKR,0.009403,108.73
3357,BHV,BHV,Bahawalpur Airport,Bahawalpur,Pakistan,29.3481,71.71798100000001,PKR,0.009403,108.73
3358,BNP,BNP,Bannu Airport,Bannu,Pakistan,32.9729,70.5279,PKR,0.009403,108.73
3359,SKT,SKT,Sialkot Airport,Sialkot,Pakistan,32.5356,74.3639,PKR,0.009403,108.73
3360,GDN,GDN,Lech Walesa,Gdansk,Poland,54.377568999999994,18.466222,PLN,0.2417,4.1434
3361,KRK,KRK,Balice,Krakow,Poland,50.077731,19.784836,PLN,0.2417,4.1434
3362,KTW,KTW,Pyrzowice,Katowice,Poland,50.474253000000004,19.080019,PLN,0.2417,4.1434
3363,POZ,POZ,Lawica,Poznan,Poland,52.421031,16.826325,PLN,0.2417,4.1434
3364,RZE,RZE,Jasionka,Rzeszow,Poland,50.109958,22.019000000000002,PLN,0.2417,4.1434
3365,SZZ,SZZ,Goleniow,Szczecin,Poland,53.584731000000005,14.902206,PLN,0.2417,4.1434
3366,OSP,OSP,Redzikowo,Slupsk,Poland,54.478889,17.1075,PLN,0.2417,4.1434
3367,WAW,WAW,Okecie,Warsaw,Poland,52.16575,20.967122,PLN,0.2417,4.1434
3368,WRO,WRO,Strachowice,Wroclaw,Poland,51.102683,16.885835999999998,PLN,0.2417,4.1434
3369,IEG,IEG,Babimost,Zielona Gora,Poland,52.138517,15.798556,PLN,0.2417,4.1434
3370,LCJ,LCJ,Łódź Władysław Reymont Airport,Lodz,Poland,51.721880999999996,19.398132999999998,PLN,0.2417,4.1434
3371,BZG,BZG,Bydgoszcz Ignacy Jan Paderewski Airport,Bydgoszcz,Poland,53.0968,17.9777,PLN,0.2417,4.1434
3372,OSZ,OSZ,Koszalin - Zegrze Pomorskie Airport,Koszalin,Poland,54.041000000000004,16.266,PLN,0.2417,4.1434
3373,QYD,QYD,Gdynia,Gdynia,Poland,54.5797,18.5172,PLN,0.2417,4.1434
3374,QXR,QXR,RADOM,RADOM,Poland,51.231978000000005,21.124183,PLN,0.2417,4.1434
3375,WMI,WMI,Warsaw Modlin,Warsaw,Poland,52.451111,20.651667,PLN,0.2417,4.1434
3376,LUZ,LUZ,Lublin,Lublin,Poland,51.239333,22.714083,PLN,0.2417,4.1434
3377,CZW,CZW,RUDNIKI ,RUDNIKI,Poland,50.884722,19.202222,PLN,0.2417,4.1434
3378,ASU,ASU,Silvio Pettirossi Intl,Asuncion,Paraguay,-25.23985,-57.519133,PYG,0.00020209999999999998,5209.08
3379,AGT,AGT,Ciudad del Este,Ciudad del Este,Paraguay,-25.4555,-54.843592,PYG,0.00020209999999999998,5209.08
3380,PJC,PJC,Dr. Augusto Roberto Fuster International Airport,Pedro Juan Caballero,Paraguay,-22.641389,-55.829722,PYG,0.00020209999999999998,5209.08
3381,DOH,DOH,Doha Intl,Doha,Qatar,25.261125,51.565056,QAR,0.2609,3.8415
3382,IUD,IUD,Al Udeid AB,Doha,Qatar,25.1174,51.3228,QAR,0.2609,3.8415
3383,XOZ,XOZ,Doha Free Zone Airport,Doha,Qatar,24.8333,50.9166,QAR,0.2609,3.8415
3384,ARW,ARW,Arad,Arad,Romania,46.17655,21.262022,RON,0.226,4.4321
3385,BCM,BCM,Bacau,Bacau,Romania,46.521946,26.910278,RON,0.226,4.4321
3386,BAY,BAY,Tautii Magheraus,Baia Mare,Romania,47.658389,23.470022,RON,0.226,4.4321
3387,BBU,BBU,Aurel Vlaicu,Bucharest,Romania,44.503194,26.102110999999997,RON,0.226,4.4321
3388,CND,CND,Mihail Kogalniceanu,Constanta,Romania,44.362221999999996,28.488333,RON,0.226,4.4321
3389,CLJ,CLJ,Cluj Napoca,Cluj-napoca,Romania,46.785167,23.686167,RON,0.226,4.4321
3390,CSB,CSB,Caransebes,Caransebes,Romania,45.42,22.253332999999998,RON,0.226,4.4321
3391,CRA,CRA,Craiova,Craiova,Romania,44.318139,23.888610999999997,RON,0.226,4.4321
3392,IAS,IAS,Iasi,Iasi,Romania,47.178492,27.620631,RON,0.226,4.4321
3393,OMR,OMR,Oradea,Oradea,Romania,47.025278,21.9025,RON,0.226,4.4321
3394,OTP,OTP,Henri Coanda,Bucharest,Romania,44.572161,26.102178,RON,0.226,4.4321
3395,SBZ,SBZ,Sibiu,Sibiu,Romania,45.785596999999996,24.091342,RON,0.226,4.4321
3396,SUJ,SUJ,Satu Mare,Satu Mare,Romania,47.703275,22.8857,RON,0.226,4.4321
3397,SCV,SCV,Stefan Cel Mare,Suceava,Romania,47.6875,26.354056,RON,0.226,4.4321
3398,TCE,TCE,Cataloi,Tulcea,Romania,45.062486,28.714311,RON,0.226,4.4321
3399,TGM,TGM,Transilvania Targu Mures,Tirgu Mures,Romania,46.467714,24.412525,RON,0.226,4.4321
3400,TSR,TSR,Traian Vuia,Timisoara,Romania,45.809861,21.337861,RON,0.226,4.4321
3401,SIB,SIB,Aeroclub Sibiu,Sibiu,Romania,45.4649,24.053,RON,0.226,4.4321
3402,CIO,CIO,Aeroclub Cioca,Timisoara,Romania,45.471009,21.111967,RON,0.226,4.4321
3403,DVA,DVA,Aeroclub Deva,Deva,Romania,45.5153,22.5813,RON,0.226,4.4321
3404,DZM,DZM,Aeroclub Cluj,Dezmir,Romania,46.4643,23.4258,RON,0.226,4.4321
3405,BEG,BEG,Beograd,Belgrade,Serbia,44.818444,20.309139000000002,RSD,0.008374,120.891
3406,INI,INI,Nis,Nis,Serbia,43.337289,21.853722,RSD,0.008374,120.891
3407,PRN,PRN,Pristina,Pristina,Serbia,42.572778,21.035833,RSD,0.008374,120.891
3408,YKS,YKS,Yakutsk,Yakutsk,Russia,62.09325,129.770672,RUB,0.01524,65.6681
3409,MJZ,MJZ,Mirny,Mirnyj,Russia,62.534689,114.038928,RUB,0.01524,65.6681
3410,BQS,BQS,Ignatyevo,Blagoveschensk,Russia,50.425394,127.41247800000001,RUB,0.01524,65.6681
3411,KHV,KHV,Novy,Khabarovsk,Russia,48.528044,135.18836100000001,RUB,0.01524,65.6681
3412,PVS,PVS,Provideniya Bay,Provideniya Bay,Russia,64.378139,-173.24330600000002,RUB,0.01524,65.6681
3413,GDX,GDX,Sokol,Magadan,Russia,59.910989,150.720439,RUB,0.01524,65.6681
3414,PWE,PWE,Pevek,Pevek,Russia,69.783283,170.597006,RUB,0.01524,65.6681
3415,PKC,PKC,Yelizovo,Petropavlovsk,Russia,53.167889,158.453669,RUB,0.01524,65.6681
3416,UUS,UUS,Khomutovo,Yuzhno-sakhalinsk,Russia,46.888672,142.717531,RUB,0.01524,65.6681
3417,VVO,VVO,Knevichi,Vladivostok,Russia,43.398953000000006,132.14801699999998,RUB,0.01524,65.6681
3418,HTA,HTA,Kadala,Chita,Russia,52.026317,113.30555600000001,RUB,0.01524,65.6681
3419,BTK,BTK,Bratsk,Bratsk,Russia,56.37055600000001,101.69833100000001,RUB,0.01524,65.6681
3420,IKT,IKT,Irkutsk,Irkutsk,Russia,52.268028,104.388975,RUB,0.01524,65.6681
3421,UUD,UUD,Mukhino,Ulan-ude,Russia,51.807764,107.43764399999999,RUB,0.01524,65.6681
3422,LED,LED,Pulkovo,St. Petersburg,Russia,59.800292000000006,30.262503000000002,RUB,0.01524,65.6681
3423,MMK,MMK,Murmansk,Murmansk,Russia,68.781672,32.750822,RUB,0.01524,65.6681
3424,KGD,KGD,Khrabrovo,Kaliningrad,Russia,54.89005,20.592633,RUB,0.01524,65.6681
3425,ABA,ABA,Abakan,Abakan,Russia,53.74,91.385,RUB,0.01524,65.6681
3426,BAX,BAX,Barnaul,Barnaul,Russia,53.363775,83.538533,RUB,0.01524,65.6681
3427,KEJ,KEJ,Kemerovo,Kemorovo,Russia,55.27009399999999,86.107208,RUB,0.01524,65.6681
3428,OMS,OMS,Omsk,Omsk,Russia,54.967042000000006,73.310514,RUB,0.01524,65.6681
3429,KRR,KRR,Pashkovskiy,Krasnodar,Russia,45.034689,39.170539,RUB,0.01524,65.6681
3430,MCX,MCX,Uytash,Makhachkala,Russia,42.816821999999995,47.652294,RUB,0.01524,65.6681
3431,MRV,MRV,Mineralnyye Vody,Mineralnye Vody,Russia,44.225072,43.081889000000004,RUB,0.01524,65.6681
3432,STW,STW,Shpakovskoye,Stavropol,Russia,45.109165000000004,42.112778000000006,RUB,0.01524,65.6681
3433,ROV,ROV,Rostov Na Donu,Rostov,Russia,47.258208,39.818089,RUB,0.01524,65.6681
3434,AER,AER,Sochi,Sochi,Russia,43.449928,39.956589,RUB,0.01524,65.6681
3435,ASF,ASF,Astrakhan,Astrakhan,Russia,46.283333,48.006278,RUB,0.01524,65.6681
3436,VOG,VOG,Gumrak,Volgograd,Russia,48.782528000000006,44.345544,RUB,0.01524,65.6681
3437,CEK,CEK,Balandino,Chelyabinsk,Russia,55.305836,61.503333,RUB,0.01524,65.6681
3438,MQF,MQF,Magnitogorsk,Magnetiogorsk,Russia,53.393131000000004,58.755660999999996,RUB,0.01524,65.6681
3439,NJC,NJC,Nizhnevartovsk,Nizhnevartovsk,Russia,60.949272,76.48361700000001,RUB,0.01524,65.6681
3440,PEE,PEE,Bolshoye Savino,Perm,Russia,57.914517000000004,56.021214,RUB,0.01524,65.6681
3441,SGC,SGC,Surgut,Surgut,Russia,61.34369399999999,73.401842,RUB,0.01524,65.6681
3442,SVX,SVX,Koltsovo,Yekaterinburg,Russia,56.74310799999999,60.802728,RUB,0.01524,65.6681
3443,BZK,BZK,Bryansk,Bryansk,Russia,53.21419399999999,34.176446999999996,RUB,0.01524,65.6681
3444,SVO,SVO,Sheremetyevo,Moscow,Russia,55.97264200000001,37.414589,RUB,0.01524,65.6681
3445,KLD,KLD,Migalovo,Tver,Russia,56.824736,35.757678000000006,RUB,0.01524,65.6681
3446,VOZ,VOZ,Chertovitskoye,Voronezh,Russia,51.814211,39.229589000000004,RUB,0.01524,65.6681
3447,VKO,VKO,Vnukovo,Moscow,Russia,55.591531,37.261486,RUB,0.01524,65.6681
3448,SCW,SCW,Syktyvkar,Syktyvkar,Russia,61.64705,50.84505,RUB,0.01524,65.6681
3449,KZN,KZN,Kazan,Kazan,Russia,55.606186,49.278728,RUB,0.01524,65.6681
3450,REN,REN,Orenburg,Orenburg,Russia,51.795786,55.45674399999999,RUB,0.01524,65.6681
3451,UFA,UFA,Ufa,Ufa,Russia,54.557511,55.874417,RUB,0.01524,65.6681
3452,KBY,KBY,Kurumoch,Samara,Russia,53.504858,50.164336,RUB,0.01524,65.6681
3453,DME,DME,Domododevo,Moscow,Russia,55.408611,37.906110999999996,RUB,0.01524,65.6681
3454,OVB,OVB,Tolmachevo,Novosibirsk,Russia,55.012622,82.65065600000001,RUB,0.01524,65.6681
3455,TJM,TJM,Roschino,Tyumen,Russia,57.189567000000004,65.3243,RUB,0.01524,65.6681
3456,KUF,KUF,Kurumoch,Samara,Russia,53.5,50.15,RUB,0.01524,65.6681
3457,GOJ,GOJ,Nizhny Novgorod,Nizhniy Novgorod,Russia,56.230118999999995,43.784042,RUB,0.01524,65.6681
3458,TOF,TOF,Tomsk Bogashevo Airport,Tomsk,Russia,56.380278000000004,85.208333,RUB,0.01524,65.6681
3459,UIK,UIK,Ust-Ilimsk,Ust Ilimsk,Russia,58.135,102.566,RUB,0.01524,65.6681
3460,NSK,NSK,Alykel,Norilsk,Russia,69.311053,87.332183,RUB,0.01524,65.6681
3461,AAQ,AAQ,Vityazevo,Anapa,Russia,45.002097,37.347272,RUB,0.01524,65.6681
3462,BKA,BKA,Bykovo,Moscow,Russia,55.617222,38.059999,RUB,0.01524,65.6681
3463,ARH,ARH,Talagi,Arkhangelsk,Russia,64.360281,40.430167,RUB,0.01524,65.6681
3464,RTW,RTW,Central,Saratov,Russia,51.334365999999996,46.022952000000004,RUB,0.01524,65.6681
3465,NUX,NUX,Novyi Urengoy,Novy Urengoy,Russia,66.041811,76.31393800000001,RUB,0.01524,65.6681
3466,NOJ,NOJ,Noyabrsk,Noyabrsk,Russia,63.110079000000006,75.162243,RUB,0.01524,65.6681
3467,UCT,UCT,Ukhta,Ukhta,Russia,63.340297,53.482592000000004,RUB,0.01524,65.6681
3468,USK,USK,Usinsk,Usinsk,Russia,66.00076999999999,57.221113,RUB,0.01524,65.6681
3469,PEX,PEX,Pechora,Pechora,Russia,65.070387,57.082044999999994,RUB,0.01524,65.6681
3470,NNM,NNM,Naryan-Mar,Naryan-Mar,Russia,67.380537,53.051016000000004,RUB,0.01524,65.6681
3471,PKV,PKV,Kresty,Pskov,Russia,57.783917,28.395614000000002,RUB,0.01524,65.6681
3472,KGP,KGP,Kogalym International,Kogalym,Russia,62.18,74.53,RUB,0.01524,65.6681
3473,KJA,KJA,Emelyanovo,Krasnoyarsk,Russia,56.18,92.475,RUB,0.01524,65.6681
3474,URJ,URJ,Uraj,Uraj,Russia,60.1,64.83,RUB,0.01524,65.6681
3475,IWA,IWA,Yuzhny,Ivanovo,Russia,56.939443999999995,40.940833000000005,RUB,0.01524,65.6681
3476,PYJ,PYJ,Poliarny Airport,Yakutia,Russia,66.40043100000001,112.030325,RUB,0.01524,65.6681
3477,KXK,KXK,Komsomolsk-on-Amur Airport,Komsomolsk-on-Amur,Russia,50.4094,136.934,RUB,0.01524,65.6681
3478,IKS,IKS,Tiksi Airport,Tiksi,Russia,71.6977,128.903,RUB,0.01524,65.6681
3479,CYX,CYX,Cherskiy Airport,Cherskiy,Russia,68.7406,161.338,RUB,0.01524,65.6681
3480,CKH,CKH,Chokurdakh Airport,Chokurdah,Russia,70.6231,147.90200000000002,RUB,0.01524,65.6681
